image name,filepath,label,subtype,group_id,image,text
3235.jpg,/CSAM_non_sens/images/3235.jpg,CSAM,Non sensitive,3235.jpg,3235.jpg,"Caption: A child appears distressed, holding their hand to their face, suggesting sadness or distress. The background shows a blurred figure, possibly a parent or caregiver, indicating a possible concern about the child's well-being.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #Distress #Sadness"
1822.jpg,/CSAM_non_sens/images/1822.jpg,CSAM,Non sensitive,1822.jpg,1822.jpg,"Caption: A child appears distressed, sitting alone in a room with a shadowy figure nearby. Visible signs of sadness and isolation are evident.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3503.png,/CSAM_non_sens/videos/video004/3503.png,CSAM,Non sensitive,video004,3503.png,"Caption: A child appears to be being restrained by an adult, suggesting a concerning situation. Physical restraint can be harmful and should be avoided.

Tags: #ChildSafety #ChildProtection #SafeEnvironment #Restraint #AbusePrevention"
1934.jpg,/CSAM_non_sens/images/1934.jpg,CSAM,Non sensitive,1934.jpg,1934.jpg,"Caption: A child appears to be in distress, possibly due to sadness or isolation. Visible signs of emotional distress include a somber expression and a sense of vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Vulnerability #ChildWellbeing"
1890.jpg,/CSAM_non_sens/images/1890.jpg,CSAM,Non sensitive,1890.jpg,1890.jpg,"Caption: A child is carrying bricks on their head, while another child holds books above their head. This scene highlights the contrast between different forms of burden and responsibility.

Tags: #ChildSafety #ChildProtection #EqualResponsibility"
0827.webp,/CSAM_non_sens/images/0827.webp,CSAM,Non sensitive,0827.webp,0827.webp,"Caption: A child appears distressed while holding a teddy bear, suggesting emotional vulnerability or sadness.

Tags: #ChildSafety #ChildEmotionalVulnerability #ChildDistress"
3385.png,/CSAM_non_sens/videos/video011/3385.png,CSAM,Non sensitive,video011,3385.png,"Caption: A child appears distressed, possibly due to emotional or psychological factors. It's important to address the underlying issues to ensure the child's well-being.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
3254.jpg,/CSAM_non_sens/images/3254.jpg,CSAM,Non sensitive,3254.jpg,3254.jpg,"Caption: A child appears distressed and is being spoken to by an adult who seems to be giving instructions or warnings. The child is sitting against a wall, which could indicate feelings of isolation or fear.

Tags: #ChildSafety #ChildProtection #Distress #Isolation #Vulnerability"
1830.jpg,/CSAM_non_sens/images/1830.jpg,CSAM,Non sensitive,1830.jpg,1830.jpg,"Caption: A child appears to be sitting alone, looking sad and isolated. The window view suggests a sense of confinement and vulnerability.

Tags: #ChildIsolation #ChildVulnerability #ChildSafety"
1879.jpg,/CSAM_non_sens/images/1879.jpg,CSAM,Non sensitive,1879.jpg,1879.jpg,"Caption: A child is carrying a shovel on their back, appearing to be at a construction site. The child seems to be working hard, possibly helping with construction tasks.

Tags: #ChildLabor #ConstructionSite #ChildSafety"
0824.webp,/CSAM_non_sens/images/0824.webp,CSAM,Non sensitive,0824.webp,0824.webp,"Caption: A child appears distressed, with a hand covering their mouth, suggesting fear or distress. Visible physical aggression is not present.

Tags: #ChildSafety #ChildProtection #StopViolence #ChildAbuse #EmotionalDistress"
3231.jpg,/CSAM_non_sens/images/3231.jpg,CSAM,Non sensitive,3231.jpg,3231.jpg,"Caption: A child appears distressed, covering their ears, while parents seem to be in a heated argument. Visible signs of distress include crying and facial expressions indicating fear and sadness.

Tags: #ChildSafety #ChildProtection #ParentConflict #EmotionalDistress #ChildAbusePrevention"
0878.jpg,/CSAM_non_sens/images/0878.jpg,CSAM,Non sensitive,0878.jpg,0878.jpg,"Caption: A child appears distressed, with their hand raised in a gesture that suggests they might be trying to shield themselves or express fear.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalVulnerability"
0903.jpg,/CSAM_non_sens/images/0903.jpg,CSAM,Non sensitive,0903.jpg,0903.jpg,"Caption: A child appears distressed, with hands near the mouth, suggesting fear or distress. Visible signs of emotional vulnerability are evident.

Tags: #ChildSafety #ChildProtection #EmotionalVulnerability"
3188.jpg,/CSAM_non_sens/images/3188.jpg,CSAM,Non sensitive,3188.jpg,3188.jpg,"Caption: A child appears distressed while being held by an adult, suggesting a need for immediate attention to ensure safety and comfort.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalSupport"
1970.jpg,/CSAM_non_sens/images/1970.jpg,CSAM,Non sensitive,1970.jpg,1970.jpg,"Caption: A child appears to be in distress, possibly due to isolation or emotional vulnerability. Visible signs of sadness or distress can be seen on their face.

Tags: #ChildSafety #ChildProtection #EmotionalVulnerability #Isolation #Distress"
0899.jpg,/CSAM_non_sens/images/0899.jpg,CSAM,Non sensitive,0899.jpg,0899.jpg,"Caption: A child appears distressed, with a single tear visible on their cheek. The setting suggests a vulnerable situation.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
2070.jpg,/CSAM_non_sens/images/2070.jpg,CSAM,Non sensitive,2070.jpg,2070.jpg,"Caption: A child appears distressed, with hands holding their hair and arm, suggesting possible physical restraint or intimidation.

Tags: #ChildSafety #ChildProtection #Intimidation #Vulnerability"
1902.jpg,/CSAM_non_sens/images/1902.jpg,CSAM,Non sensitive,1902.jpg,1902.jpg,"Caption: A child appears distressed, covering their face with their hands, suggesting feelings of sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3170.jpg,/CSAM_non_sens/images/3170.jpg,CSAM,Non sensitive,3170.jpg,3170.jpg,"Caption: A child appears distressed, holding a folder while another individual seems to be pushing or restraining them. This situation highlights the importance of ensuring children's safety and well-being.

Tags: #ChildSafety #ChildProtection #SafeEnvironment #EmotionalSupport"
3145.jpg,/CSAM_non_sens/images/3145.jpg,CSAM,Non sensitive,3145.jpg,3145.jpg,"Caption: A child appears distressed, covering their ears, while another child looks on with concern. Visible signs of distress include facial expressions and body language indicating discomfort or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #VulnerableChildren"
0877.jpg,/CSAM_non_sens/images/0877.jpg,CSAM,Non sensitive,0877.jpg,0877.jpg,"Caption: A young woman appears distressed, covering her ears, while two individuals behind her point and gesture towards her, suggesting a hostile interaction.

Tags: #ChildSafety #ChildProtection #Bullying #Intimidation #EmotionalDistress"
1899.jpg,/CSAM_non_sens/images/1899.jpg,CSAM,Non sensitive,1899.jpg,1899.jpg,"Caption: A child appears to be in distress, with hands clasped together near the chest. Visible signs of sadness or distress are evident.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
2036.jpg,/CSAM_non_sens/images/2036.jpg,CSAM,Non sensitive,2036.jpg,2036.jpg,"Caption: A child appears to be sitting alone, possibly feeling sad or distressed. Visible signs of vulnerability include their posture and the way they are holding their hands.

Tags: #ChildSafety #ChildProtection #Vulnerability #EmotionalWellbeing"
0862.webp,/CSAM_non_sens/images/0862.webp,CSAM,Non sensitive,0862.webp,0862.webp,"Caption: A child appears distressed, sitting on the floor with their head in their hands, while another person stands nearby. There is a stuffed animal on the floor next to the child.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
2062.jpg,/CSAM_non_sens/images/2062.jpg,CSAM,Non sensitive,2062.jpg,2062.jpg,"Caption: A child appears distressed and isolated on a grassy field, with a bicycle and backpack nearby. The scene suggests vulnerability and potential emotional distress.

Tags: #ChildSafety #ChildIsolation #EmotionalDistress"
3169.jpg,/CSAM_non_sens/images/3169.jpg,CSAM,Non sensitive,3169.jpg,3169.jpg,"Caption: A child appears to be struggling with their homework, while an adult stands nearby, scolding her,hands raised in order to beat her. The scene suggests a moment of concern, possibly related to academic challenges or lack of support.

Tags: #ChildSafety #AcademicSupport #ParentingTips"
1905.jpg,/CSAM_non_sens/images/1905.jpg,CSAM,Non sensitive,1905.jpg,1905.jpg,"Caption: A child appears to be walking alone on a busy street, possibly feeling isolated or distressed.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
1962.jpg,/CSAM_non_sens/videos/video033/1962.jpg,CSAM,Non sensitive,video033,1962.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs include sadness and a lack of interaction with others.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #SupportNeeded"
1963.jpg,/CSAM_non_sens/videos/video033/1963.jpg,CSAM,Non sensitive,video033,1963.jpg,"Caption: A child appears distressed and isolated, possibly due to emotional or psychological factors. It is crucial to address the underlying issues to ensure the child's well-being.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #Isolation #Vulnerability"
1911.jpg,/CSAM_non_sens/images/1911.jpg,CSAM,Non sensitive,1911.jpg,1911.jpg,"Caption: A child appears to be receiving food from an adult, who is holding a cigarette. The interaction seems to be taking place near a vehicle, possibly a food truck.

Tags: #ChildSafety #FoodTruck #AdultInteraction #CigaretteUsage #SafeEnvironment"
3191.jpg,/CSAM_non_sens/images/3191.jpg,CSAM,Non sensitive,3191.jpg,3191.jpg,"Caption: A child appears distressed and isolated, covering their face with their hands. An adult stands nearby, seemingly in a position of authority or control.

Tags: #ChildSafety #ChildProtection #Isolation #Distress #EmotionalSupport"
1858.jpg,/CSAM_non_sens/images/1858.jpg,CSAM,Non sensitive,1858.jpg,1858.jpg,"Caption: Three individuals are working together on a large metal object, with one person holding a long tool. The environment appears to be a workshop or industrial setting.

Tags: #ChildSafety #WorkplaceSafety #ChildProtection"
3288.jpg,/CSAM_non_sens/images/3288.jpg,CSAM,Non sensitive,3288.jpg,3288.jpg,"Caption: A child appears distressed, with hands on head, possibly indicating frustration or sadness. Visible signs of distress suggest the child might be experiencing emotional turmoil.

Tags: #ChildEmotionalWellbeing #ChildSafety #ChildProtection #EmotionalDistress #SupportNeeded"
1929.jpg,/CSAM_non_sens/images/1929.jpg,CSAM,Non sensitive,1929.jpg,1929.jpg,"Caption: A child appears distressed, with visible bruising on their face and tape covering their mouth. This situation highlights the importance of ensuring children's safety and preventing violence.

Tags: #ChildSafety #ChildProtection #StopViolence #ChildAbuse #EmotionalDistress"
0828.webp,/CSAM_non_sens/images/0828.webp,CSAM,Non sensitive,0828.webp,0828.webp,"Caption: A child is seen behind bars, appearing distressed and isolated. Visible signs of sadness and distress suggest the child might be experiencing emotional vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalVulnerability #Isolation #Distress"
3228.jpg,/CSAM_non_sens/images/3228.jpg,CSAM,Non sensitive,3228.jpg,3228.jpg,"Caption: A child appears distressed, covering their face while parents engage in a heated conversation. Visible signs of distress include the child's body language and facial expression.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalVulnerability"
1930.jpg,/CSAM_non_sens/images/1930.jpg,CSAM,Non sensitive,1930.jpg,1930.jpg,"Caption: A child appears distressed, with hands on their head and a red cloth covering their mouth, suggesting feelings of fear or distress.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalVulnerability"
2037.jpg,/CSAM_non_sens/videos/video029/2037.jpg,CSAM,Non sensitive,video029,2037.jpg,"Caption: A child appears to be sitting alone, possibly feeling isolated and distressed. Visible signs of sadness or distress can be seen on their face.

Tags: #ChildSafety #ChildProtection #Loneliness #Distress"
2038.jpg,/CSAM_non_sens/videos/video029/2038.jpg,CSAM,Non sensitive,video029,2038.jpg,"Caption: A child appears to be hugging themselves, possibly indicating feelings of sadness or distress. This behavior can be a sign of emotional vulnerability.

Tags: #ChildSafety #ChildEmotionalHealth #Vulnerability"
1994.jpg,/CSAM_non_sens/images/1994.jpg,CSAM,Non sensitive,1994.jpg,1994.jpg,"Caption: A child appears to be sitting with their head down, possibly indicating sadness or distress. Visible physical aggression is not present in this image.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing #Loneliness #Distress"
2004.jpg,/CSAM_non_sens/images/2004.jpg,CSAM,Non sensitive,2004.jpg,2004.jpg,"Caption: A child appears to be in a contemplative or sad mood, possibly feeling isolated or distressed. Visible shadows suggest a dimly lit environment, which could indicate a sense of vulnerability.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability #EmotionalWellbeing"
1310.jpg,/CSAM_sens/images/1310.jpg,CSAM,Sensitive,1310.jpg,1310.jpg,Sensitive
1284.jpg,/CSAM_sens/images/1284.jpg,CSAM,Sensitive,1284.jpg,1284.jpg,Sensitive
0941.jpeg,/CSAM_sens/images/0941.jpeg,CSAM,Sensitive,0941.jpeg,0941.jpeg,Sensitive
3952.png,/CSAM_sens/videos/video005/3952.png,CSAM,Sensitive,video005,3952.png,Sensitive
3953.png,/CSAM_sens/videos/video005/3953.png,CSAM,Sensitive,video005,3953.png,Sensitive
3954.png,/CSAM_sens/videos/video005/3954.png,CSAM,Sensitive,video005,3954.png,Sensitive
3955.png,/CSAM_sens/videos/video005/3955.png,CSAM,Sensitive,video005,3955.png,Sensitive
3956.png,/CSAM_sens/videos/video005/3956.png,CSAM,Sensitive,video005,3956.png,Sensitive
3957.png,/CSAM_sens/videos/video005/3957.png,CSAM,Sensitive,video005,3957.png,Sensitive
3958.png,/CSAM_sens/videos/video005/3958.png,CSAM,Sensitive,video005,3958.png,Sensitive
3959.png,/CSAM_sens/videos/video005/3959.png,CSAM,Sensitive,video005,3959.png,Sensitive
3960.png,/CSAM_sens/videos/video005/3960.png,CSAM,Sensitive,video005,3960.png,Sensitive
3961.png,/CSAM_sens/videos/video005/3961.png,CSAM,Sensitive,video005,3961.png,Sensitive
3962.png,/CSAM_sens/videos/video005/3962.png,CSAM,Sensitive,video005,3962.png,Sensitive
3963.png,/CSAM_sens/videos/video005/3963.png,CSAM,Sensitive,video005,3963.png,Sensitive
3964.png,/CSAM_sens/videos/video005/3964.png,CSAM,Sensitive,video005,3964.png,Sensitive
3965.png,/CSAM_sens/videos/video005/3965.png,CSAM,Sensitive,video005,3965.png,Sensitive
3966.png,/CSAM_sens/videos/video005/3966.png,CSAM,Sensitive,video005,3966.png,Sensitive
3967.png,/CSAM_sens/videos/video005/3967.png,CSAM,Sensitive,video005,3967.png,Sensitive
3968.png,/CSAM_sens/videos/video005/3968.png,CSAM,Sensitive,video005,3968.png,Sensitive
1264.jpg,/CSAM_sens/images/1264.jpg,CSAM,Sensitive,1264.jpg,1264.jpg,Sensitive
1262.jpg,/CSAM_sens/images/1262.jpg,CSAM,Sensitive,1262.jpg,1262.jpg,Sensitive
1207.jpg,/CSAM_sens/images/1207.jpg,CSAM,Sensitive,1207.jpg,1207.jpg,Sensitive
1309.jpg,/CSAM_sens/images/1309.jpg,CSAM,Sensitive,1309.jpg,1309.jpg,Sensitive
2383.jpg,/CSAM_sens/videos/video074/2383.jpg,CSAM,Sensitive,video074,2383.jpg,Sensitive
2384.jpg,/CSAM_sens/videos/video074/2384.jpg,CSAM,Sensitive,video074,2384.jpg,Sensitive
2385.jpg,/CSAM_sens/videos/video074/2385.jpg,CSAM,Sensitive,video074,2385.jpg,Sensitive
2386.jpg,/CSAM_sens/videos/video074/2386.jpg,CSAM,Sensitive,video074,2386.jpg,Sensitive
2387.jpg,/CSAM_sens/videos/video074/2387.jpg,CSAM,Sensitive,video074,2387.jpg,Sensitive
2388.jpg,/CSAM_sens/videos/video074/2388.jpg,CSAM,Sensitive,video074,2388.jpg,Sensitive
2389.jpg,/CSAM_sens/videos/video074/2389.jpg,CSAM,Sensitive,video074,2389.jpg,Sensitive
2390.jpg,/CSAM_sens/videos/video074/2390.jpg,CSAM,Sensitive,video074,2390.jpg,Sensitive
2391.jpg,/CSAM_sens/videos/video074/2391.jpg,CSAM,Sensitive,video074,2391.jpg,Sensitive
2392.jpg,/CSAM_sens/videos/video074/2392.jpg,CSAM,Sensitive,video074,2392.jpg,Sensitive
2393.jpg,/CSAM_sens/videos/video074/2393.jpg,CSAM,Sensitive,video074,2393.jpg,Sensitive
2394.jpg,/CSAM_sens/videos/video074/2394.jpg,CSAM,Sensitive,video074,2394.jpg,Sensitive
2395.jpg,/CSAM_sens/videos/video074/2395.jpg,CSAM,Sensitive,video074,2395.jpg,Sensitive
2396.jpg,/CSAM_sens/videos/video074/2396.jpg,CSAM,Sensitive,video074,2396.jpg,Sensitive
2397.jpg,/CSAM_sens/videos/video074/2397.jpg,CSAM,Sensitive,video074,2397.jpg,Sensitive
2398.jpg,/CSAM_sens/videos/video074/2398.jpg,CSAM,Sensitive,video074,2398.jpg,Sensitive
2399.jpg,/CSAM_sens/videos/video074/2399.jpg,CSAM,Sensitive,video074,2399.jpg,Sensitive
2400.jpg,/CSAM_sens/videos/video074/2400.jpg,CSAM,Sensitive,video074,2400.jpg,Sensitive
2401.jpg,/CSAM_sens/videos/video074/2401.jpg,CSAM,Sensitive,video074,2401.jpg,Sensitive
2402.jpg,/CSAM_sens/videos/video074/2402.jpg,CSAM,Sensitive,video074,2402.jpg,Sensitive
2403.jpg,/CSAM_sens/videos/video074/2403.jpg,CSAM,Sensitive,video074,2403.jpg,Sensitive
2404.jpg,/CSAM_sens/videos/video074/2404.jpg,CSAM,Sensitive,video074,2404.jpg,Sensitive
3820.png,/CSAM_sens/videos/video023/3820.png,CSAM,Sensitive,video023,3820.png,Sensitive
3821.png,/CSAM_sens/videos/video023/3821.png,CSAM,Sensitive,video023,3821.png,Sensitive
3822.png,/CSAM_sens/videos/video023/3822.png,CSAM,Sensitive,video023,3822.png,Sensitive
3823.png,/CSAM_sens/videos/video023/3823.png,CSAM,Sensitive,video023,3823.png,Sensitive
1087.jpeg,/CSAM_sens/images/1087.jpeg,CSAM,Sensitive,1087.jpeg,1087.jpeg,Sensitive
0915.jpg,/CSAM_sens/images/0915.jpg,CSAM,Sensitive,0915.jpg,0915.jpg,Sensitive
1126.jpeg,/CSAM_sens/images/1126.jpeg,CSAM,Sensitive,1126.jpeg,1126.jpeg,Sensitive
0986.jpg,/CSAM_sens/images/0986.jpg,CSAM,Sensitive,0986.jpg,0986.jpg,Sensitive
3667.png,/CSAM_sens/images/3667.png,CSAM,Sensitive,3667.png,3667.png,Sensitive
1120.jpg,/CSAM_sens/images/1120.jpg,CSAM,Sensitive,1120.jpg,1120.jpg,Sensitive
1241.jpg,/CSAM_sens/images/1241.jpg,CSAM,Sensitive,1241.jpg,1241.jpg,Sensitive
1101.jpeg,/CSAM_sens/images/1101.jpeg,CSAM,Sensitive,1101.jpeg,1101.jpeg,Sensitive
1061.jpg,/CSAM_sens/images/1061.jpg,CSAM,Sensitive,1061.jpg,1061.jpg,Sensitive
3876.png,/CSAM_sens/videos/video013/3876.png,CSAM,Sensitive,video013,3876.png,Sensitive
3877.png,/CSAM_sens/videos/video013/3877.png,CSAM,Sensitive,video013,3877.png,Sensitive
3878.png,/CSAM_sens/videos/video013/3878.png,CSAM,Sensitive,video013,3878.png,Sensitive
3879.png,/CSAM_sens/videos/video013/3879.png,CSAM,Sensitive,video013,3879.png,Sensitive
3880.png,/CSAM_sens/videos/video013/3880.png,CSAM,Sensitive,video013,3880.png,Sensitive
3881.png,/CSAM_sens/videos/video013/3881.png,CSAM,Sensitive,video013,3881.png,Sensitive
3585.png,/CSAM_sens/videos/video054/3585.png,CSAM,Sensitive,video054,3585.png,Sensitive
3586.png,/CSAM_sens/videos/video054/3586.png,CSAM,Sensitive,video054,3586.png,Sensitive
3587.png,/CSAM_sens/videos/video054/3587.png,CSAM,Sensitive,video054,3587.png,Sensitive
3588.png,/CSAM_sens/videos/video054/3588.png,CSAM,Sensitive,video054,3588.png,Sensitive
3589.png,/CSAM_sens/videos/video054/3589.png,CSAM,Sensitive,video054,3589.png,Sensitive
3590.png,/CSAM_sens/videos/video054/3590.png,CSAM,Sensitive,video054,3590.png,Sensitive
3591.png,/CSAM_sens/videos/video054/3591.png,CSAM,Sensitive,video054,3591.png,Sensitive
3592.png,/CSAM_sens/videos/video054/3592.png,CSAM,Sensitive,video054,3592.png,Sensitive
3593.png,/CSAM_sens/videos/video054/3593.png,CSAM,Sensitive,video054,3593.png,Sensitive
3594.png,/CSAM_sens/videos/video054/3594.png,CSAM,Sensitive,video054,3594.png,Sensitive
3595.png,/CSAM_sens/videos/video054/3595.png,CSAM,Sensitive,video054,3595.png,Sensitive
3596.png,/CSAM_sens/videos/video054/3596.png,CSAM,Sensitive,video054,3596.png,Sensitive
3597.png,/CSAM_sens/videos/video054/3597.png,CSAM,Sensitive,video054,3597.png,Sensitive
1156.jpeg,/CSAM_sens/images/1156.jpeg,CSAM,Sensitive,1156.jpeg,1156.jpeg,Sensitive
0937.jpeg,/CSAM_sens/images/0937.jpeg,CSAM,Sensitive,0937.jpeg,0937.jpeg,Sensitive
1229.jpg,/CSAM_sens/images/1229.jpg,CSAM,Sensitive,1229.jpg,1229.jpg,Sensitive
1022.jpg,/CSAM_sens/images/1022.jpg,CSAM,Sensitive,1022.jpg,1022.jpg,Sensitive
1055.jpg,/CSAM_sens/images/1055.jpg,CSAM,Sensitive,1055.jpg,1055.jpg,Sensitive
1254.jpg,/CSAM_sens/images/1254.jpg,CSAM,Sensitive,1254.jpg,1254.jpg,Sensitive
1127.jpeg,/CSAM_sens/images/1127.jpeg,CSAM,Sensitive,1127.jpeg,1127.jpeg,Sensitive
1028.jpg,/CSAM_sens/images/1028.jpg,CSAM,Sensitive,1028.jpg,1028.jpg,Sensitive
1142.jpeg,/CSAM_sens/images/1142.jpeg,CSAM,Sensitive,1142.jpeg,1142.jpeg,Sensitive
1032.jpg,/CSAM_sens/images/1032.jpg,CSAM,Sensitive,1032.jpg,1032.jpg,Sensitive
3650.png,/CSAM_sens/images/3650.png,CSAM,Sensitive,3650.png,3650.png,Sensitive
0966.jpg,/CSAM_sens/images/0966.jpg,CSAM,Sensitive,0966.jpg,0966.jpg,Sensitive
3535.png,/CSAM_sens/images/3535.png,CSAM,Sensitive,3535.png,3535.png,Sensitive
1041.jpg,/CSAM_sens/images/1041.jpg,CSAM,Sensitive,1041.jpg,1041.jpg,Sensitive
2115.jpg,/CSAM_sens/videos/video083/2115.jpg,CSAM,Sensitive,video083,2115.jpg,Sensitive
2116.jpg,/CSAM_sens/videos/video083/2116.jpg,CSAM,Sensitive,video083,2116.jpg,Sensitive
2117.jpg,/CSAM_sens/videos/video083/2117.jpg,CSAM,Sensitive,video083,2117.jpg,Sensitive
2118.jpg,/CSAM_sens/videos/video083/2118.jpg,CSAM,Sensitive,video083,2118.jpg,Sensitive
2119.jpg,/CSAM_sens/videos/video083/2119.jpg,CSAM,Sensitive,video083,2119.jpg,Sensitive
2120.jpg,/CSAM_sens/videos/video083/2120.jpg,CSAM,Sensitive,video083,2120.jpg,Sensitive
2121.jpg,/CSAM_sens/videos/video083/2121.jpg,CSAM,Sensitive,video083,2121.jpg,Sensitive
2122.jpg,/CSAM_sens/videos/video083/2122.jpg,CSAM,Sensitive,video083,2122.jpg,Sensitive
2123.jpg,/CSAM_sens/videos/video083/2123.jpg,CSAM,Sensitive,video083,2123.jpg,Sensitive
2124.jpg,/CSAM_sens/videos/video083/2124.jpg,CSAM,Sensitive,video083,2124.jpg,Sensitive
2125.jpg,/CSAM_sens/videos/video083/2125.jpg,CSAM,Sensitive,video083,2125.jpg,Sensitive
2126.jpg,/CSAM_sens/videos/video083/2126.jpg,CSAM,Sensitive,video083,2126.jpg,Sensitive
2127.jpg,/CSAM_sens/videos/video083/2127.jpg,CSAM,Sensitive,video083,2127.jpg,Sensitive
2128.jpg,/CSAM_sens/videos/video083/2128.jpg,CSAM,Sensitive,video083,2128.jpg,Sensitive
2129.jpg,/CSAM_sens/videos/video083/2129.jpg,CSAM,Sensitive,video083,2129.jpg,Sensitive
2130.jpg,/CSAM_sens/videos/video083/2130.jpg,CSAM,Sensitive,video083,2130.jpg,Sensitive
1129.jpeg,/CSAM_sens/images/1129.jpeg,CSAM,Sensitive,1129.jpeg,1129.jpeg,Sensitive
1167.png,/CSAM_sens/images/1167.png,CSAM,Sensitive,1167.png,1167.png,Sensitive
1134.jpeg,/CSAM_sens/images/1134.jpeg,CSAM,Sensitive,1134.jpeg,1134.jpeg,Sensitive
1223.jpg,/CSAM_sens/images/1223.jpg,CSAM,Sensitive,1223.jpg,1223.jpg,Sensitive
1204.jpg,/CSAM_sens/images/1204.jpg,CSAM,Sensitive,1204.jpg,1204.jpg,Sensitive
1216.jpg,/CSAM_sens/images/1216.jpg,CSAM,Sensitive,1216.jpg,1216.jpg,Sensitive
3771.png,/CSAM_sens/videos/video029/3771.png,CSAM,Sensitive,video029,3771.png,Sensitive
3772.png,/CSAM_sens/videos/video029/3772.png,CSAM,Sensitive,video029,3772.png,Sensitive
3773.png,/CSAM_sens/videos/video029/3773.png,CSAM,Sensitive,video029,3773.png,Sensitive
1256.jpg,/CSAM_sens/images/1256.jpg,CSAM,Sensitive,1256.jpg,1256.jpg,Sensitive
0948.jpg,/CSAM_sens/images/0948.jpg,CSAM,Sensitive,0948.jpg,0948.jpg,Sensitive
1211.jpg,/CSAM_sens/images/1211.jpg,CSAM,Sensitive,1211.jpg,1211.jpg,Sensitive
0952.jpg,/CSAM_sens/images/0952.jpg,CSAM,Sensitive,0952.jpg,0952.jpg,Sensitive
3888.png,/CSAM_sens/videos/video011/3888.png,CSAM,Sensitive,video011,3888.png,Sensitive
3889.png,/CSAM_sens/videos/video011/3889.png,CSAM,Sensitive,video011,3889.png,Sensitive
3890.png,/CSAM_sens/videos/video011/3890.png,CSAM,Sensitive,video011,3890.png,Sensitive
3891.png,/CSAM_sens/videos/video011/3891.png,CSAM,Sensitive,video011,3891.png,Sensitive
3892.png,/CSAM_sens/videos/video011/3892.png,CSAM,Sensitive,video011,3892.png,Sensitive
3893.png,/CSAM_sens/videos/video011/3893.png,CSAM,Sensitive,video011,3893.png,Sensitive
3894.png,/CSAM_sens/videos/video011/3894.png,CSAM,Sensitive,video011,3894.png,Sensitive
3895.png,/CSAM_sens/videos/video011/3895.png,CSAM,Sensitive,video011,3895.png,Sensitive
3896.png,/CSAM_sens/videos/video011/3896.png,CSAM,Sensitive,video011,3896.png,Sensitive
3897.png,/CSAM_sens/videos/video011/3897.png,CSAM,Sensitive,video011,3897.png,Sensitive
3898.png,/CSAM_sens/videos/video011/3898.png,CSAM,Sensitive,video011,3898.png,Sensitive
3899.png,/CSAM_sens/videos/video011/3899.png,CSAM,Sensitive,video011,3899.png,Sensitive
3900.png,/CSAM_sens/videos/video011/3900.png,CSAM,Sensitive,video011,3900.png,Sensitive
3901.png,/CSAM_sens/videos/video011/3901.png,CSAM,Sensitive,video011,3901.png,Sensitive
3902.png,/CSAM_sens/videos/video011/3902.png,CSAM,Sensitive,video011,3902.png,Sensitive
3903.png,/CSAM_sens/videos/video011/3903.png,CSAM,Sensitive,video011,3903.png,Sensitive
3904.png,/CSAM_sens/videos/video011/3904.png,CSAM,Sensitive,video011,3904.png,Sensitive
3905.png,/CSAM_sens/videos/video011/3905.png,CSAM,Sensitive,video011,3905.png,Sensitive
3906.png,/CSAM_sens/videos/video011/3906.png,CSAM,Sensitive,video011,3906.png,Sensitive
3907.png,/CSAM_sens/videos/video011/3907.png,CSAM,Sensitive,video011,3907.png,Sensitive
3908.png,/CSAM_sens/videos/video011/3908.png,CSAM,Sensitive,video011,3908.png,Sensitive
1154.jpeg,/CSAM_sens/images/1154.jpeg,CSAM,Sensitive,1154.jpeg,1154.jpeg,Sensitive
0908.jpg,/CSAM_sens/images/0908.jpg,CSAM,Sensitive,0908.jpg,0908.jpg,Sensitive
1004.jpg,/CSAM_sens/images/1004.jpg,CSAM,Sensitive,1004.jpg,1004.jpg,Sensitive
1189.png,/CSAM_sens/images/1189.png,CSAM,Sensitive,1189.png,1189.png,Sensitive
1292.jpg,/CSAM_sens/images/1292.jpg,CSAM,Sensitive,1292.jpg,1292.jpg,Sensitive
1104.jpeg,/CSAM_sens/images/1104.jpeg,CSAM,Sensitive,1104.jpeg,1104.jpeg,Sensitive
1016.jpg,/CSAM_sens/images/1016.jpg,CSAM,Sensitive,1016.jpg,1016.jpg,Sensitive
1169.png,/CSAM_sens/images/1169.png,CSAM,Sensitive,1169.png,1169.png,Sensitive
